episode_reward,speaker_loss,listener_loss,speaker_action_distribution_table,_step,_timestamp,episode_length,speaker_reward,listener_reward,speaker_q_values,listener_q_values,average_reward_last_10,_runtime,listener_action_distribution_table,epsilon,global_step,steps_per_second,run_name
,0.2183780372142791,0.1318142861127853,,1140,1757661687.856666,,,,-0.8913518190383911,-1.0326952934265137,-51.36748053386648,100.180617208,,0.05,1140,11.0,learnable_alpha__52
,0.1846160888671875,0.1101081594824791,,1160,1757661688.2337291,,,,-0.9072293043136596,-1.141421914100647,-67.21008802865657,100.554145292,,0.05,1160,12.0,learnable_alpha__52
,0.1675750166177749,0.1054144129157066,,1190,1757661692.83051,,,,-0.9119024276733398,-1.2718271017074585,-68.05583303922687,105.155144708,,0.05,1190,11.0,learnable_alpha__52
,0.127663105726242,0.0885783806443214,,1220,1757661693.397006,,,,-0.753483772277832,-1.2764668464660645,-83.88212039877801,105.541406458,,0.05,1220,11.0,learnable_alpha__52
-76.81129975633965,,,"{'sha256': '7aa20e8a0078266fd3b10e8eb7b216dbbdefe022e3fa1da613fdae8974c01b1b', 'size': 78, 'ncols': 2, 'log_mode': 'IMMUTABLE', '_latest_artifact_path': 'wandb-client-artifact://8fjukyke0zf2tdwmydio0rd2rtd84nvokc82pzrrs6kxak4w928eiy58d1yab7ktkpdr1998lxo9udhwrsmlkx6nk3fda3oelmqh1i8hcg5avibar2juyfgwp5gk1pkn:latest/speaker_action_distribution_table.table.json', 'nrows': 3, 'path': 'media/table/speaker_action_distribution_table_1224_7aa20e8a0078266fd3b1.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://j25exhu9oojsbpgai4a4jmcst815imcu0o5gj2zai93cwpskdbum46vn1ubabpbnx0npehmlzkq7uzv59kfec6a5l4z4hpzpbwbnwbptn3hpdztc3ht0ppvfpnda3tal/speaker_action_distribution_table.table.json'}",1224,1757661697.318969,25.0,-3.1030888068859097,-3.1030888068859097,,,,109.662405708,"{'artifact_path': 'wandb-client-artifact://inzfj6n1lpm8xbxf6ymyd8fxy10nxdqfrxg0ch3iaxmu4bqkq50ntkmdflecxevc5mmwq779zkhepkooked1vh6wd1ikdm3s5axzrpfoygikhcp3fw5mwlib5j1ux4lz/listener_action_distribution_table.table.json', 'sha256': '78cecbfbca7566205347a9634e1b3a05ece546866bb5ea6592ec27eb7ed9418d', 'nrows': 5, 'path': 'media/table/listener_action_distribution_table_1224_78cecbfbca7566205347.table.json', 'ncols': 2, 'log_mode': 'IMMUTABLE', '_latest_artifact_path': 'wandb-client-artifact://5qgbmdv84l81p7x87gdve5f1nu9lln7blf8gc2cukvf0sfso9t4dnx0e25hflg84mj5cufml0qiazs5vg41levvq3ngov62q5vjcsdxx60u778z5ut5as4ihaudt9mmw:latest/listener_action_distribution_table.table.json', 'size': 101, '_type': 'table-file'}",0.05,1224,,learnable_alpha__52
,0.1213350370526313,0.0765285938978195,,1250,1757661697.913831,,,,-0.7643008232116699,-1.2167143821716309,-108.00611378317171,110.2354225,,0.05,1250,11.0,learnable_alpha__52
-18.51029816550362,,,"{'nrows': 3, 'path': 'media/table/speaker_action_distribution_table_1274_8ddadfe09d594348cd1b.table.json', 'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://i2cwahsvndmjk4cfutg09fkl6hiwr173c72jjn25ksvmelvqs01iq36o8u3l2p379mxjbhsnoo3khjtk7vugpscsb544zqr3cwmhze675p46m9pafzonx7q4uakeho5x/speaker_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://0zqgoilfgexb1og2whqleezjglkk6wh03kn92yxj6waqpcf8a1urep7b2z4it34vssf1j4xsxgz9gcouepj7juhhi89vdopdo4gcac9layu2bu2ktaxcwincuc64k42r:latest/speaker_action_distribution_table.table.json', '_type': 'table-file', 'ncols': 2, 'sha256': '8ddadfe09d594348cd1be53d4ede6a6869e2074006d6b1eee0cdb828decf2dc6', 'size': 80}",1274,1757661702.487849,25.0,-1.8764583556540544,-1.8764583556540544,,,,114.832309375,"{'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://hdj517h8mb213rehj7jkvsuzxse11pfh9d4dn6vhtr4sqc8pw2ntk352xyvl50yapthzvi0s1ae9bttkcwqyx3918ekg6m9uow14wlhuinylotphhu27lpv3zm8t2lry/listener_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://pcheni2bvptyesb0igyjagr9mknakfu72gk8jmzi6f6z6ncypjhxqr6zayotgdssnl60mt4rqzhrq7amcq5hjej8bwgbjumfwqcet2e931kj5d13wzendluuizt68nsd:latest/listener_action_distribution_table.table.json', 'sha256': '79b6df2cb4e7b86c86a4e7b1cc21634a75858a46e51d21033b350cdba9f4e04d', 'size': 102, 'nrows': 5, 'path': 'media/table/listener_action_distribution_table_1274_79b6df2cb4e7b86c86a4.table.json', '_type': 'table-file', 'ncols': 2}",0.05,1274,,learnable_alpha__52
,0.0941132754087448,0.0765175968408584,,1300,1757661703.078779,,,,-0.9581668376922609,-1.219483733177185,-94.8109994960971,115.40356025,,0.05,1300,11.0,learnable_alpha__52
-130.77850033716328,,,"{'path': 'media/table/speaker_action_distribution_table_1324_0d2646afb62fe0e6bdc1.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://4q8qvfvufldt9zw8vj5disir9zcoalzhejd52sgfwqjttt5ut3enhail08gbnwhn4tv2fizvu3bf2jm5ppd9o0wiyof8pxy08wghizh7sgdqt6dol3di2xczpmig1kpf/speaker_action_distribution_table.table.json', 'size': 81, '_latest_artifact_path': 'wandb-client-artifact://4gav5z6ymk6mzqh1jn5f0vbgytcf63iq91m46mfqc1zwo5bawndakf1qzg35q3dl2grgralir5pynkfrttqc5fqdlhluqiq2pvd7ddkjb88c1afqypiu5e0hmdjixta1:latest/speaker_action_distribution_table.table.json', 'nrows': 3, 'ncols': 2, 'log_mode': 'IMMUTABLE', 'sha256': '0d2646afb62fe0e6bdc1c40578d151ef7bc6c1a912f46737c50963b057b291e8'}",1324,1757661707.377981,25.0,-15.523094320006962,-15.523094320006962,,,,119.725464875,"{'artifact_path': 'wandb-client-artifact://ivdvsawpddncimszdqbdc6nmvrzcahf38vq5sdkk54u1p2j701bcz5t30jfcwo6a1wjmmo81gh8anvc3zj8r31r0b6rirdt4qqr7qhdaaml3a4j6trhzeygs7qlmtufi/listener_action_distribution_table.table.json', 'sha256': '83c6d26a4f9b8b18562dfec12bbbcabda8d73ce0488cdc8dfa5a29427fcb03cc', 'size': 103, 'nrows': 5, '_type': 'table-file', 'log_mode': 'IMMUTABLE', '_latest_artifact_path': 'wandb-client-artifact://tjeot03zf9ia2ynddjldrdduxg32nkxdcqtapuuddb8visz9d5tnrq612wuktwli84xwt2gwwiylya5vcz9v25gyjwa5m2l1zhcwjgsv5sdot1umvzqpv9b74tdmk3hi:latest/listener_action_distribution_table.table.json', 'path': 'media/table/listener_action_distribution_table_1324_83c6d26a4f9b8b18562d.table.json', 'ncols': 2}",0.05,1324,,learnable_alpha__52
,0.1742080450057983,0.0821590721607208,,1330,1757661707.591705,,,,-0.8845493793487549,-1.3332070112228394,-104.34511549473878,119.914106042,,0.05,1330,11.0,learnable_alpha__52
,0.1410850286483764,0.0906048044562339,,1350,1757661707.967663,,,,-1.033490777015686,-1.2483779191970823,-114.72584483215148,120.291928333,,0.05,1350,11.0,learnable_alpha__52
,0.1374740153551101,0.074171282351017,,1370,1757661708.3436549,,,,-0.8212335109710693,-1.2660820484161377,-114.72584483215148,120.48774425,,0.05,1370,11.0,learnable_alpha__52
-74.95684742132639,,,"{'ncols': 2, 'log_mode': 'IMMUTABLE', 'size': 81, '_latest_artifact_path': 'wandb-client-artifact://sv7fdudn6jcz848spxesq6vs48nwlan4t3owfpsy8nol2dgdnrzjvlni6ghsvkhgb7q145fi2l11gnpqqj2uk0784vaqfkg5efd64js4riz0jj5gpdyrcbb30wbcz8ss:latest/speaker_action_distribution_table.table.json', 'path': 'media/table/speaker_action_distribution_table_1374_73915ddad50c110cac26.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://v0quomkd7lsx2xe3li48sr5dwwzz1497qfesv99svo1xx1zhujkqisrrc4i0ggtvpoy182rn9p55l3kx5jdmrscblzoqqol7uy6ica8dnu03n0dbrtkq7sdo16vadgn6/speaker_action_distribution_table.table.json', 'sha256': '73915ddad50c110cac2618a72e0ab2a1f36142100448176753d8bd48dd46fd6e', 'nrows': 3}",1374,1757661712.30651,25.0,-3.788502016295541,-3.788502016295541,,,,124.65139125,"{'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://3ccwhcpw3x39uzmlxwerquju4or56q7h2cbai3hg4ic6lhtqhmroxtjutuhgo27z1utv5b333jq4qropnraecrjavqb84q2k72iqe7uo2vfzbt9mitaeqydew7md05wt/listener_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://5l9eiiwe47c859kim348luq08k548xvqu51wswa62sbmjcsm0qkkt753okw3wk0y8dcl3mjx02xizcxgdzaurny923tnemggn2s5ypi030ksge552joqpvy9oaqeva0m:latest/listener_action_distribution_table.table.json', 'sha256': '16f25e30a25280469e0f27b9d147622bdd985faf28ebe81c884546ed25ba6e4d', 'size': 100, 'path': 'media/table/listener_action_distribution_table_1374_16f25e30a25280469e0f.table.json', 'ncols': 2, 'nrows': 5, '_type': 'table-file'}",0.05,1374,,learnable_alpha__52
,0.1294659376144409,0.0617949329316616,,1410,1757661713.0838609,,,,-0.8572958707809448,-1.2741293907165527,-102.19136731890354,125.409221583,,0.05,1410,11.0,learnable_alpha__52
,0.1049945726990699,0.0534932240843772,,1450,1757661717.7247748,,,,-1.2038735151290894,-1.2566101551055908,-111.7739333767836,130.046437875,,0.05,1450,11.0,learnable_alpha__52
,0.1021992936730384,0.0817707180976867,,1460,1757661717.912766,,,,-1.2235276699066162,-1.2973928451538086,-111.7739333767836,130.2428225,,0.05,1460,11.0,learnable_alpha__52
-182.210833538678,,,"{'size': 81, 'path': 'media/table/speaker_action_distribution_table_1474_b431a2c6ce9e35d00634.table.json', '_type': 'table-file', '_latest_artifact_path': 'wandb-client-artifact://zkc4ze8hur0g6w0czd265vorpdtvekz46uqdhvlhqo1cn3gzixaz5x7mvn6ooesksfzeqczxawy2cb2sdlh0s1f6l51j8da6ocyd1ie66vwtg58ypw6cjeqvwpafbf69:latest/speaker_action_distribution_table.table.json', 'nrows': 3, 'ncols': 2, 'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://zi941aw8a7uoywoq95rko03thepx99gapob3j3mui0gji746hpfg3lmnvk69kl4t199w2axjhmt8dlcx489y3fiaifn1g433477arjcoxwxwn8te8kden198oj6hmeuh/speaker_action_distribution_table.table.json', 'sha256': 'b431a2c6ce9e35d00634cde44ad3b3e7fefc50c2068ff206e842378a079a2113'}",1474,1757661721.992209,25.0,-18.047699550377033,-18.047699550377033,,,,134.342178458,"{'artifact_path': 'wandb-client-artifact://08cyoldlizg5npxdvuj9ox0mp5kg01lz8alysxwhhi17p8edkx5qyav8g3t55e17pie0tll5hif08pkoa2ji3au19yo5x3528zjpy913qihjlt0gk1bbgs3mffwqb1ta/listener_action_distribution_table.table.json', 'sha256': '5bd1d059609bf9fee4ae63bc3a21fdb3fc8ae91730cfaf67c4ddf3d6a494155d', 'size': 101, 'path': 'media/table/listener_action_distribution_table_1474_5bd1d059609bf9fee4ae.table.json', 'ncols': 2, 'log_mode': 'IMMUTABLE', '_latest_artifact_path': 'wandb-client-artifact://fk4phxjs5lalkdbhbbptegy62essiqkhap7oapjh14zqr9wsel6a0i9wjx385zxdd4v9kf38y1cs95yas4hzjonnq6wl11gzeigt1sjzyf4sinvffyqfz8gew4zua92s:latest/listener_action_distribution_table.table.json', 'nrows': 5, '_type': 'table-file'}",0.05,1474,,learnable_alpha__52
,0.0881430506706237,0.0718459114432334,,1490,1757661722.401674,,,,-0.9890748262405396,-1.3172688484191897,-122.31388675501744,134.727858042,,0.05,1490,11.0,learnable_alpha__52
,0.1172625571489334,0.0630407258868217,,1510,1757661722.781919,,,,-0.8570792078971863,-1.2929342985153198,-105.04492012847076,135.108107292,,0.05,1510,11.0,learnable_alpha__52
,0.1326918601989746,0.0761959850788116,,1540,1757661727.703354,,,,-0.8514925241470337,-1.3430907726287842,-119.85965643342236,140.03021525,,0.05,1540,11.0,learnable_alpha__52
,0.16659577190876,0.0904485881328582,,1550,1757661727.896641,,,,-0.9990980625152588,-1.2809762954711914,-119.94651516097711,140.222368583,,0.05,1550,11.0,learnable_alpha__52
,0.1570494323968887,0.0870932936668396,,1560,1757661728.088795,,,,-1.1213382482528689,-1.3411118984222412,-119.94651516097711,140.411447167,,0.05,1560,11.0,learnable_alpha__52
,0.0999718829989433,0.0738199576735496,,1570,1757661728.277874,,,,-1.1187525987625122,-1.3459367752075195,-119.94651516097711,140.421758417,,0.05,1570,11.0,learnable_alpha__52
,0.1383813023567199,0.0604209564626216,,1580,1757661732.423415,,,,-1.136647343635559,-1.398163914680481,-114.22873456603574,144.749968083,,0.05,1580,11.0,learnable_alpha__52
,0.0838281139731407,0.0589357316493988,,1620,1757661733.1939352,,,,-0.8843624591827393,-1.3997623920440674,-112.04603516162489,145.339252792,,0.05,1620,11.0,learnable_alpha__52
,0.0902581885457038,0.054437406361103,,1630,1757661738.022325,,,,-0.8408163785934448,-1.2769815921783447,-107.6467375326201,150.351220417,,0.05,1630,11.0,learnable_alpha__52
,0.1461145132780075,0.0682387799024581,,1660,1757661738.597619,,,,-0.9164175987243652,-1.304358959197998,-110.95177604368436,150.924026417,,0.05,1660,11.0,learnable_alpha__52
,0.1464347392320633,0.0752987414598465,,1670,1757661738.7905438,,,,-0.9817702770233154,-1.3561878204345703,-110.95177604368436,150.934001583,,0.05,1670,11.0,learnable_alpha__52
,0.1794227510690689,0.0728229656815528,,1680,1757661742.800531,,,,-0.940819501876831,-1.2524913549423218,-93.46861846350328,155.12325775,,0.05,1680,11.0,learnable_alpha__52
,0.1411193460226059,0.0775396302342414,,1690,1757661742.989784,,,,-1.0610272884368896,-1.3332191705703735,-93.46861846350328,155.31636525,,0.05,1690,11.0,learnable_alpha__52
,0.0952005535364151,0.0701345428824424,,1710,1757661743.375142,,,,-1.083455204963684,-1.4084044694900513,-79.9399610933022,155.700887167,,0.05,1710,11.0,learnable_alpha__52
,0.1137952208518982,0.066454567015171,,1720,1757661743.5674298,,,,-1.0052640438079834,-1.376026630401611,-79.9399610933022,155.711125292,,0.05,1720,11.0,learnable_alpha__52
,0.1122794970870018,0.0696102902293205,,1730,1757661747.547518,,,,-1.0878490209579468,-1.360405683517456,-76.06139766307498,159.870410125,,0.05,1730,11.0,learnable_alpha__52
,0.1162833571434021,0.0597484074532985,,1790,1757661752.5075068,,,,-0.9077578186988832,-1.1344802379608154,-68.00718147550751,164.836566167,,0.05,1790,11.0,learnable_alpha__52
-70.01111435843367,,,"{'ncols': 2, 'log_mode': 'IMMUTABLE', 'sha256': '8c6df5d1c6a27675d75bf8b96613138954e1038dcc7d0e43dd3d8e481a388ddf', '_latest_artifact_path': 'wandb-client-artifact://q5nf3dllq0g3t597w2n5q2pztmvcktvm48vr4frzahhmskddzsoa9vtfbsl07tykfg4kd5mzfwe6y6ba2vbnr0uh5zx3slf06hux7wxgp22b66t6l5okd0g2zh0yrey7:latest/speaker_action_distribution_table.table.json', 'path': 'media/table/speaker_action_distribution_table_1824_8c6df5d1c6a27675d75b.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://qw9iew0bcdezdw6mtzad6vmbhqzkw49emu13dzlgyw0d0oilxiwl8jc3o60neb9nqukzs7pa27nnhici924c12yfnymwgerzl4lvabq22fgfh6vov2pt7ave8dd2g4y0/speaker_action_distribution_table.table.json', 'size': 80, 'nrows': 3}",1824,1757661756.924326,25.0,-3.185667957444362,-3.185667957444362,,,,169.266925583,"{'log_mode': 'IMMUTABLE', '_latest_artifact_path': 'wandb-client-artifact://5zzp3p7k8fi61izi3n9x4se1491hbbp7hrisuoiky1aipzpv6dv5nktoxvczbohnwwo966l0ykyplt5ru2g7et0xnefnoc4hhcdfcj7g86jxowzd74rl5af5jhhlqxls:latest/listener_action_distribution_table.table.json', 'nrows': 5, 'artifact_path': 'wandb-client-artifact://fuqskm7oyr5ud29j9hkbtntmgqre9pfzwkq4m5p269y5y2v7lyy48c7d63ie0eznngreoqi78xbuxrunwedeg1dvpr2vk2jq7t4868d809572ldfqgvq23gqnmzw6l8i/listener_action_distribution_table.table.json', 'sha256': 'db3fffeaf1cf7474401e0c3119372f785f3444321ec5a6f37d2a8bd1bcfd5c0e', 'size': 103, 'path': 'media/table/listener_action_distribution_table_1824_db3fffeaf1cf7474401e.table.json', '_type': 'table-file', 'ncols': 2}",0.05,1824,,learnable_alpha__52
,0.1408788114786148,0.0480257421731948,,1870,1757661757.908672,,,,-1.241451621055603,-1.432130217552185,-75.28278556322407,170.053271417,,0.05,1870,11.0,learnable_alpha__52
,0.1032470017671585,0.050858873873949,,1880,1757661761.95226,,,,-1.2799320220947266,-1.3683593273162842,-77.13730680820149,174.27495825,,0.05,1880,11.0,learnable_alpha__52
,0.1017624586820602,0.0609573200345039,,1900,1757661762.33074,,,,-1.2111868858337402,-1.4053940773010254,-74.24970850296157,174.657739958,,0.05,1900,11.0,learnable_alpha__52
-37.338847618644834,,,"{'_type': 'table-file', 'ncols': 2, 'artifact_path': 'wandb-client-artifact://3ba2i9v0kduf9pbwhi8bzfbrjo2ln1gnv5st6qdimnua4uhsgvhcf52juqyeip9lragjoxw134u4x6ls5aj8aedipazq1dom7hryf08qethjhg5ncelaqniigfg0vnrb/speaker_action_distribution_table.table.json', 'sha256': '2ec47c0cf79bd9558faa9b173c7cf680e6587865c2045373e56a33e40bcfb79e', 'size': 80, '_latest_artifact_path': 'wandb-client-artifact://6e3dyz8pwb4dylnvf0cxe1198y89rcaehrb5bqrib6mm8ohbvse2u8t5e9q80syfq6rf30now0bt1ua7a78bzq8ng0bo5l94425riynhpm9qioaljfxbixrv4qm2zjb1:latest/speaker_action_distribution_table.table.json', 'log_mode': 'IMMUTABLE', 'nrows': 3, 'path': 'media/table/speaker_action_distribution_table_1924_2ec47c0cf79bd9558faa.table.json'}",1924,1757661766.523593,25.0,-4.567820665559257,-4.567820665559257,,,,178.863954458,"{'artifact_path': 'wandb-client-artifact://vl587dzdfnyw4jv58elofqa3ni3unrdf24a34caw1hfmsoql6orz2ynuuufukirr62iu4jcwq2n1kydqil3rm7go6o199z41bg20du7tpip7ocxtwmonttt94gk095sd/listener_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://zhloph0u1mil58hn4b0wv3ghns4y1z9wzahgzsxmenpsdiuu5u3xjq1ro8cfwnc56ite6ifvb1gxmrkzj65jedf1i1li9x68cg5uvzqsofjb3r0ja24lvvk9jupr0601:latest/listener_action_distribution_table.table.json', 'path': 'media/table/listener_action_distribution_table_1924_08ed76353e51658c6eba.table.json', 'log_mode': 'IMMUTABLE', 'sha256': '08ed76353e51658c6eba1e97f9018d986d2b8d43776e6f1c307847a0a56dded3', 'size': 101, 'nrows': 5, '_type': 'table-file', 'ncols': 2}",0.05,1924,,learnable_alpha__52
,0.0876300632953643,0.0644407123327255,,1940,1757661766.9199748,,,,-0.87239670753479,-1.3495121002197266,-75.56941984357854,179.246385542,,0.05,1940,11.0,learnable_alpha__52
,0.079933300614357,0.0523344054818153,,1950,1757661767.113136,,,,-0.8995396494865417,-1.390109896659851,-79.05494198632154,179.437460375,,0.05,1950,11.0,learnable_alpha__52
,0.0748198181390762,0.0447147041559219,,1960,1757661767.304221,,,,-0.9730217456817628,-1.40723979473114,-79.05494198632154,179.629113333,,0.05,1960,11.0,learnable_alpha__52
-74.73736323920183,,,"{'nrows': 3, 'ncols': 2, 'log_mode': 'IMMUTABLE', 'size': 80, '_latest_artifact_path': 'wandb-client-artifact://g3e7p4ms5ljrzp760b0gr6djicv7103gesgn2a0x9p1djnz4nnssyixdsp76khth3j9f8t4qof9afk3xo3ml4hqicyd9c5xmopb4aw602ddhmg298qovd63miy5c0wy0:latest/speaker_action_distribution_table.table.json', 'path': 'media/table/speaker_action_distribution_table_1974_075dc4d87ff985ff2d38.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://bhdc94en6fwrmoxzdjcrfumoci9egh4vvujstu6wkrnyx5op5ib3hr1512ttf8mrfude1rl4ufdlk8yvqt7vz1bpauy6gzc9qitig28vpnfla4ge8u4qttg1dtxmfid4/speaker_action_distribution_table.table.json', 'sha256': '075dc4d87ff985ff2d38a84f7c93ab938b7461f6632b2741e9f7ba76d76ba62e'}",1974,1757661771.335562,25.0,-9.051644171915088,-9.051644171915088,,,,183.688034125,"{'artifact_path': 'wandb-client-artifact://ao6ib9xqfhqdtmx17dwdv78tm49dodesn014vbn8dcgcmfm1l1u5oam31fmol1kgzy2r7z4l3nw9twyle43h15oqr5x5i31he7yd2el85tcjpfrwgpyurm9jt0y0029d/listener_action_distribution_table.table.json', 'sha256': 'a8661f2d59768e5fc3fd7610db2963d18aeb48edc349151de14747a15cb98b6a', 'nrows': 5, 'path': 'media/table/listener_action_distribution_table_1974_a8661f2d59768e5fc3fd.table.json', '_type': 'table-file', 'ncols': 2, '_latest_artifact_path': 'wandb-client-artifact://e7z8am86ph33de13kydxnlrwfrl6gndh6qdmao9wesdv9t5n6105qqtmeq50dv8bxi7f60dl1mthlmr50n16mliz4ewn1l8oct26iah1ok313diwwdemxls8bzo39hwv:latest/listener_action_distribution_table.table.json', 'size': 102, 'log_mode': 'IMMUTABLE'}",0.05,1974,,learnable_alpha__52
,0.1106435358524322,0.0542991198599338,,1990,1757661771.749155,,,,-0.9257376790046692,-1.3567242622375488,-72.18615838660112,184.073427958,,0.05,1990,11.0,learnable_alpha__52
,0.1373310089111328,0.0562587864696979,,2000,1757661771.940293,,,,-1.0452405214309692,-1.3908305168151855,-73.36275962240317,184.264128625,,0.05,2000,11.0,learnable_alpha__52
,0.1063380613923072,0.0441635996103286,,2010,1757661772.130948,,,,-1.042236566543579,-1.4321634769439695,-73.36275962240317,184.455707833,,0.05,2010,11.0,learnable_alpha__52
,0.1005990728735923,0.064653143286705,,2040,1757661776.538344,,,,-1.1855899095535278,-1.457319259643555,-73.41215150595971,188.8652025,,0.05,2040,11.0,learnable_alpha__52
,0.1263109743595123,0.0594256334006786,,2050,1757661776.732043,,,,-1.1781892776489258,-1.2451791763305664,-60.2059930240844,189.056493208,,0.05,2050,11.0,learnable_alpha__52
,0.1619585752487182,0.0718059539794921,,2070,1757661777.1185338,,,,-1.2026617527008057,-1.24936044216156,-60.2059930240844,189.262794208,,0.05,2070,11.0,learnable_alpha__52
-65.18991874502792,,,"{'_type': 'table-file', '_latest_artifact_path': 'wandb-client-artifact://i3uor11ozy5plx9b4ictj2b4m5gnyqfztsz0yandry2iva8lc0gjjhzj0duc2g3yoglwws3jus7e9xfpopn5jnlkarbwjajxv1wl6oqb0nyshpkzolf84dvre9p0xsru:latest/speaker_action_distribution_table.table.json', 'nrows': 3, 'ncols': 2, 'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://wh1xatc3l5g5u3fpcwi25gn4u9low2fpm5lo77y5tlbhw0b0ylyfui2b67edkd71v17f8pphl6t3ew4ythxjxlmejee4y9pf215oysp6ratiuyo9dlb4z9iowrlcbdir/speaker_action_distribution_table.table.json', 'sha256': 'c5d766060660cd1659f7d98f2d3c8a55ba13aa58d0362cb0167ffcb9cad13d2a', 'size': 78, 'path': 'media/table/speaker_action_distribution_table_2074_c5d766060660cd1659f7.table.json'}",2074,1757661780.914943,25.0,-4.054228498803097,-4.054228498803097,,,,193.265043292,"{'log_mode': 'IMMUTABLE', 'sha256': '4759a2f4c819ba52ad033446e1d9e69d2049c304690fd1910239db4312baa029', 'size': 98, 'ncols': 2, 'artifact_path': 'wandb-client-artifact://1644211wf2iz6fbbz048x2uyrqrbsrb0u3lk5fxxh2kyhy0vxr8lyeegugsrff20j12sp9u0krioirn84d8m8px01ydnaz876dkk24nshgvw27pf05a1s60zsw52zno0/listener_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://lp211jjy4ojfiw4yfkn8fcjmc9abdhptziiqavzqlraxon0iv7k8395hwyluelciz71oaxhrg56l2wt3slxdmsys0tmj4h6h0braa1704sr4u0vvirigqbugj8jna3wa:latest/listener_action_distribution_table.table.json', 'nrows': 5, 'path': 'media/table/listener_action_distribution_table_2074_4759a2f4c819ba52ad03.table.json', '_type': 'table-file'}",0.05,2074,,learnable_alpha__52
,0.0894269719719886,0.0580892078578472,,2160,1757661786.4499662,,,,-1.0300716161727903,-1.283644676208496,-64.46712687358053,198.776635542,,0.05,2160,11.0,learnable_alpha__52
,0.1013689637184143,0.0689689069986343,,2210,1757661791.2436218,,,,-1.2064265012741089,-1.621006965637207,-69.16596549515404,203.566366333,,0.05,2210,11.0,learnable_alpha__52
-26.306254365920346,,,"{'ncols': 2, 'artifact_path': 'wandb-client-artifact://7md2jgityzonra13xqm2vti0a7xacf9cfpcjjph53db2rn340498jv5k4i4r9caej01a5t30ok622jmhic5fnfr5bovsdahv9su8ckvxfnzntmoq3wcjuzzpwcfsxxch/speaker_action_distribution_table.table.json', 'sha256': 'f4ac396f5f5891c371c064086e3b43a4585f4cab9b9ccb22babacb113c51e468', 'size': 81, '_latest_artifact_path': 'wandb-client-artifact://llfqvuazk1l9lo1te6jffie03nx64k5hr6cx2xbh3phx09qrkukvxs296q6c36i26gfwaokbyrh8mjeq4rgzu0mp5scw7pd2olf019gccibhb4mucnuykjrmwpk3v3i5:latest/speaker_action_distribution_table.table.json', '_type': 'table-file', 'log_mode': 'IMMUTABLE', 'nrows': 3, 'path': 'media/table/speaker_action_distribution_table_2224_f4ac396f5f5891c371c0.table.json'}",2224,1757661795.276865,25.0,-0.8078112338619948,-0.8078112338619948,,,,207.615253125,"{'size': 101, 'nrows': 5, 'path': 'media/table/listener_action_distribution_table_2224_414fab45a95688380abf.table.json', '_type': 'table-file', 'ncols': 2, 'artifact_path': 'wandb-client-artifact://1e41zy0gfdb52lkjqzluygmsfcxs0i6dnciospjvzw6bcxags4lf3zv2hqu1ek5zltkpq5zaqc2usiv41n15lfkzd864kuhmuymmqirnik5i1y82zg5lnid4wz1nxt85/listener_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://zposkklqshydyxcuhzzypeoqmvl9plc884jcugk2gyujj5i2mtk6z2pr9p9h7y52r5yk7r3d8ggptws894zeni94b8xhk03be6ie6vajri0yv5iisqzst5pysgjucu8m:latest/listener_action_distribution_table.table.json', 'log_mode': 'IMMUTABLE', 'sha256': '414fab45a95688380abfa225e1e7c5fd869c047208750223926e6b8536d60fc6'}",0.05,2224,,learnable_alpha__52
