episode_length,steps_per_second,epsilon,speaker_reward,_step,episode_reward,average_reward_last_10,speaker_q_values,listener_reward,global_step,_timestamp,_runtime,listener_loss,speaker_action_distribution_table,listener_action_distribution_table,listener_q_values,speaker_loss,run_name
25.0,,0.05,-2.8826579810484403,7274,-37.20163635631715,,,-2.8826579810484403,7274,1755678172.9589753,3342.5606853,,"{'nrows': 3, '_latest_artifact_path': 'wandb-client-artifact://vch5g2iah3jux7a8q558xh7u0k36we7d1sxlbw2i5fb1kuhsax4mpcp8fu1d36z8a91pb9sdq7w72w8vyhiilqa6zipxz7d749ug8hbevun1mz0esa89bw57jb1vq3s9:latest/speaker_action_distribution_table.table.json', 'log_mode': 'IMMUTABLE', 'size': 83, 'sha256': 'f6574ac584d47327d2218756b794cf5b32fdaa6031cfd4812f26cc79cec364c8', 'ncols': 2, 'path': 'media/table/speaker_action_distribution_table_7274_f6574ac584d47327d221.table.json', 'artifact_path': 'wandb-client-artifact://r4jgwm92ijc3j7ccy3brluwpf2qhpdc8j1u069sshh0x0jfwcrlhpiqd1o5nqhvjc08gn6c8fnzi5vjb3mtxo2kjntn4gd72ek46p3wwdk3voan1imr4uxctwbwgqd03/speaker_action_distribution_table.table.json', '_type': 'table-file'}","{'_latest_artifact_path': 'wandb-client-artifact://u3m9yf4yx5ln1zuyivlupjkuvu934zu1de7l2esw6ek10ooy266rnoz9irfmopins45y9yp1w9ok2ggr50m7plbx4h8ii95abt12n72xrhn4hisky8dmj2gq1z9qym57:latest/listener_action_distribution_table.table.json', 'sha256': '2d56bd00e5cae6be93d8d1c389da1664897ab913650f8da9dc6c7587482f48b5', '_type': 'table-file', 'nrows': 5, 'path': 'media/table/listener_action_distribution_table_7274_2d56bd00e5cae6be93d8.table.json', 'size': 107, 'log_mode': 'IMMUTABLE', 'ncols': 2, 'artifact_path': 'wandb-client-artifact://uktw9tp7dd79b1oibcznhddyau5lcxcmo48dpc2g3p3kx5rjz3p7cbqhmlfnvrqgx715ad87sd94w87lr47gaooffeogaeaqil8rl0j3anowa1lpbp5fl0s0wymwzkps/listener_action_distribution_table.table.json'}",,,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7280,,-98.8996333525831,-1.7627873420715332,,7280,1755678177.9211714,3347.1695108,0.022835776209831238,,,-1.2549514770507812,0.06597387045621872,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7300,,-85.64076859640538,-1.778595209121704,,7300,1755678187.6632116,3357.2298248,0.020162813365459442,,,-1.1095895767211914,0.05069999769330025,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7310,,-85.64076859640538,-1.802841067314148,,7310,1755678192.5900002,3361.85447,0.02242443896830082,,,-1.1480095386505127,0.04983728379011154,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7320,,-85.64076859640538,-1.9156452417373657,,7320,1755678197.2143853,3366.8865068,0.019637200981378555,,,-1.2072467803955078,0.0482916422188282,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7330,,-74.83108050419162,-1.7547650337219238,,7330,1755678202.246784,3371.836281,0.018061863258481026,,,-1.1254390478134155,0.046913255006074905,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7360,,-78.32172292273981,-1.789339542388916,,7360,1755678217.00449,3386.2547266,0.016924316063523293,,,-1.2313157320022583,0.06495362520217896,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7370,,-78.32172292273981,-1.7210052013397217,,7370,1755678221.614795,3391.2073398,0.03255493566393852,,,-1.161278247833252,0.07374922931194305,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7390,,-62.39199531815514,-1.8219884634017944,,7390,1755678231.4894612,3401.4557852,0.02061224915087223,,,-1.261622428894043,0.05743933469057083,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7400,,-51.72888097791682,-1.8894362449645996,,7400,1755678236.8163598,3406.0565994,0.019416673108935356,,,-1.2631404399871826,0.047752220183610916,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7440,,-55.59091255067864,-1.828331470489502,,7440,1755678256.0692496,3425.8912882,0.021795641630887985,,,-1.218048095703125,0.06596295535564423,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7450,,-70.53005427256963,-1.6407177448272705,,7450,1755678261.252202,3430.8731382,0.027496401220560074,,,-1.1339186429977417,0.05367240682244301,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7470,,-70.53005427256963,-1.634267807006836,,7470,1755678271.1131585,3440.141234,0.02256670966744423,,,-1.0925697088241577,0.043318092823028564,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7490,,-78.06330290528646,-1.6235309839248657,,7490,1755678279.945295,3449.4405617,0.021097660064697266,,,-1.0592550039291382,0.044676825404167175,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7500,,-56.197341780585816,-1.771599292755127,,7500,1755678284.8006592,3454.1847352,0.025532374158501625,,,-1.1525883674621582,0.06268683075904846,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7510,,-56.197341780585816,-1.7875621318817139,,7510,1755678289.5446348,3458.9401787,0.031267616897821426,,,-1.181670904159546,0.05836503207683563,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7540,,-69.44747382512794,-1.6466938257217407,,7540,1755678306.5618503,3476.2650471,0.02864842489361763,,,-1.1462277173995972,0.045183420181274414,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7600,,-75.0648429765703,-1.7722902297973633,,7600,1755678336.5521374,3506.2025051,0.030406445264816284,,,-1.185356855392456,0.05088279768824577,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7610,,-75.0648429765703,-1.7312208414077759,,7610,1755678341.5628464,3511.2947595,0.024404514580965042,,,-1.1670111417770386,0.06266613304615021,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7620,,-75.0648429765703,-1.8032151460647583,,7620,1755678346.6550152,3516.3512977,0.017327724024653435,,,-1.2580620050430298,0.04871899262070656,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7660,,-94.04273700975165,-1.819732666015625,,7660,1755678366.397699,3535.9807282,0.02543693594634533,,,-1.2141538858413696,0.041050754487514496,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7710,,-71.29450781285632,-1.819678783416748,,7710,1755678391.4053364,3560.9610115,0.024009255692362785,,,-1.2714883089065552,0.052201107144355774,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7730,,-66.10424623433663,-1.822744607925415,,7730,1755678401.3335333,3570.9755262,0.02084575966000557,,,-1.2506179809570312,0.06154441460967064,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7760,,-67.36757993792853,-1.985011339187622,,7760,1755678416.2109008,3585.5341824,0.03160983696579933,,,-1.2619410753250122,0.06873723119497299,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7770,,-67.36757993792853,-1.8086857795715332,,7770,1755678420.8949094,3586.8597207,0.03272432088851929,,,-1.1282789707183838,0.0663074180483818,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7780,,-85.428765340269,-1.6484185457229614,,7780,1755678429.0479937,3598.5691084,0.027134448289871216,,,-1.075395107269287,0.05172031745314598,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7790,,-85.428765340269,-1.6795945167541504,,7790,1755678433.9289958,3603.6838605,0.028739027678966522,,,-1.1870975494384766,0.06066209822893143,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7810,,-80.1304684803158,-1.8759939670562744,,7810,1755678444.0004902,3613.6833859,0.022759266197681427,,,-1.2867670059204102,0.05887265503406525,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7820,,-80.1304684803158,-1.8795479536056519,,7820,1755678449.0432901,3618.6126421,0.025932366028428078,,,-1.2245736122131348,0.07156504690647125,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7840,,-81.87206581431803,-1.7365273237228394,,7840,1755678459.0421462,3628.7406571,0.02053622528910637,,,-1.129687786102295,0.05136055871844292,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7850,,-82.26986776229094,-1.7402586936950684,,7850,1755678464.101248,3633.68546,0.023368366062641144,,,-1.1659172773361206,0.049024153500795364,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7860,,-82.26986776229094,-1.8388162851333618,,7860,1755678469.0455768,3638.0176397,0.030043508857488632,,,-1.2394357919692993,0.05559229105710983,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7870,,-82.26986776229094,-1.8154631853103638,,7870,1755678473.37825,3643.1949348,0.02859649807214737,,,-1.2797054052352905,0.04941871762275696,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7890,,-75.73590298285527,-1.899125337600708,,7890,1755678482.9775505,3652.7071485,0.019994743168354034,,,-1.1915676593780518,0.042042069137096405,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7900,,-80.3944852510225,-1.8451666831970215,,7900,1755678488.06729,3657.667851,0.01550342608243227,,,-1.2388317584991455,0.039047230035066605,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7950,,-85.54748892187212,-1.8133177757263184,,7950,1755678512.7600696,3682.0754906,0.028390008956193924,,,-1.2222568988800049,0.08489600569009781,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7960,,-85.54748892187212,-1.8298537731170654,,7960,1755678517.436114,3686.9224239,0.015819618478417397,,,-1.235152006149292,0.04719119518995285,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7970,,-85.54748892187212,-1.8609092235565186,,7970,1755678522.282471,3691.8316489,0.025945689529180527,,,-1.2367149591445923,0.044113293290138245,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,7990,,-83.96439487911691,-1.8326084613800049,,7990,1755678532.1595578,3701.8510242,0.018251383677124977,,,-1.234351396560669,0.04506939649581909,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8010,,-87.11973661303232,-1.835433006286621,,8010,1755678541.9439917,3711.3918867,0.0180776696652174,,,-1.2506439685821533,0.04458910971879959,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8020,,-87.11973661303232,-1.9512450695037842,,8020,1755678546.752387,3712.6142788,0.027802683413028717,,,-1.3744449615478516,0.0565468966960907,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8040,,-60.288587923188956,-1.7686984539031982,,8040,1755678559.2823114,3728.7364289,0.021053073927760124,,,-1.2415200471878052,0.0365419015288353,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8060,,-65.12381530563366,-1.9076194763183594,,8060,1755678568.761333,3738.1099442,0.022714776918292046,,,-1.3313450813293457,0.04737718775868416,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8090,,-63.97677162264665,-1.9971182346343994,,8090,1755678583.6477542,3753.4465312,0.023897621780633926,,,-1.432074785232544,0.048674698919057846,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8110,,-60.43984438983885,-1.7412782907485962,,8110,1755678593.5627246,3763.1137487,0.019805463030934334,,,-1.279995083808899,0.04930557310581207,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8120,,-60.43984438983885,-1.8150665760040283,,8120,1755678598.4745646,3768.3256838,0.025810519233345985,,,-1.2124015092849731,0.0600709542632103,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8130,,-56.2119989758812,-1.9227721691131592,,8130,1755678603.6864333,3773.2730415,0.030158881098031998,,,-1.2853385210037231,0.07139565050601959,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8140,,-56.2119989758812,-1.921485424041748,,8140,1755678608.6337395,3778.5262382,0.026140835136175156,,,-1.229888916015625,0.052709244191646576,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8150,,-50.358918162126606,-1.9510163068771362,,8150,1755678613.8861985,3783.4765825,0.026021933183073997,,,-1.2550805807113647,0.06251693516969681,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8170,,-50.358918162126606,-1.7639718055725098,,8170,1755678623.7026498,3793.3296429,0.027635186910629272,,,-1.2372864484786987,0.055543094873428345,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8180,,-47.44427195381995,-1.7841006517410278,,8180,1755678628.6901197,3798.1695323,0.016082029789686203,,,-1.2301099300384521,0.03766951709985733,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8190,,-47.44427195381995,-1.8110101222991943,,8190,1755678633.5299327,3803.2357793,0.018291668966412544,,,-1.2774361371994019,0.06022411584854126,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8210,,-47.471405750000294,-1.9696615934371948,,8210,1755678643.4522724,3812.9859424,0.021248679608106613,,,-1.3249640464782715,0.049842629581689835,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8220,,-47.471405750000294,-1.84695303440094,,8220,1755678648.3462021,3818.0736971,0.0206539835780859,,,-1.2250038385391235,0.03781642019748688,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8240,,-49.096096702116654,-1.7687304019927979,,8240,1755678658.1711438,3827.8497529,0.020222118124365807,,,-1.2683435678482056,0.043158773332834244,ma_dqn_hypergraph_gat__1__1755674832
25.0,,0.05,-14.840713367354109,8274,-161.6550364213098,,,-14.840713367354109,8274,1755678676.9454038,3845.4565722,,"{'artifact_path': 'wandb-client-artifact://qp76bokpt7zor28nofbglwjvcujebdyniib6ubbr1a9bz5p939fepnx4pp5huyesvxwkmjfn28ofc8bks28bogkh3g44x6tm8bos7v4kr4bdv894u8dr74gb10xzljvf/speaker_action_distribution_table.table.json', 'nrows': 3, 'path': 'media/table/speaker_action_distribution_table_8274_00c6db085cd4ef2bc547.table.json', 'log_mode': 'IMMUTABLE', 'size': 82, '_type': 'table-file', 'sha256': '00c6db085cd4ef2bc547aecedd75ab0fa4095446311621c38b875fc56d63b764', '_latest_artifact_path': 'wandb-client-artifact://n0q41ctgqjgw2czh58wglupfy8k4euo6anvmy65jdhj8wtwslehn47jx1ag8wl49hlz9zwp4qnoauooqz9mylzjge28yb7esd4xbmye44see04kwp0zre4i0esd4ew08:latest/speaker_action_distribution_table.table.json', 'ncols': 2}","{'_latest_artifact_path': 'wandb-client-artifact://fdes4j4o6qlapmoe2bvys0b1g31bfu8slpoyw412ieay55acm5pczxfat98ny13aw7hcgzgmwqd77wvb0g8c6hnuwlu0jzvb2asxcgzr1kl9xfsn238qycls9nre33gn:latest/listener_action_distribution_table.table.json', 'sha256': 'ce6eebc3ef0f97ccf5c2a5ce7f19c3135bf59a678e8ac4f746733a23d4c13ce9', 'size': 105, 'artifact_path': 'wandb-client-artifact://2h7x0eczxwfxxyg4ut0jlox8q0ap057swx7t53t3lr5iaqgrr2zate2i7yiydz9ghm24m3fhbg336xtg7ocx8iifih88egcwfo0jv28g7ugsw0wjwd4nt1ek2qxd8qt4/listener_action_distribution_table.table.json', '_type': 'table-file', 'log_mode': 'IMMUTABLE', 'nrows': 5, 'path': 'media/table/listener_action_distribution_table_8274_ce6eebc3ef0f97ccf5c2.table.json', 'ncols': 2}",,,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8280,,-64.957051259417,-1.987027645111084,,8280,1755678680.8164766,3850.3209184,0.03225183114409447,,,-1.4271166324615479,0.07609579712152481,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8290,,-64.957051259417,-1.899063229560852,,8290,1755678685.6808245,3855.4280113,0.018828216940164566,,,-1.3613075017929077,0.03502931818366051,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8300,,-59.15359455833722,-1.880847454071045,,8300,1755678690.7881856,3860.0310402,0.02120598964393139,,,-1.2158674001693726,0.05670442059636116,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8330,,-58.298804898611,-1.9269251823425293,,8330,1755678705.5575652,3875.0961743,0.018242260441184044,,,-1.2971311807632446,0.04091724008321762,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8340,,-58.298804898611,-1.865014672279358,,8340,1755678710.456102,3880.3209471,0.019582506269216537,,,-1.2317192554473877,0.04352419450879097,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8350,,-57.3295169910303,-2.013852834701538,,8350,1755678715.6823554,3885.2012941,0.020599229261279106,,,-1.387175440788269,0.0419500358402729,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8390,,-53.26009807176664,-1.8832260370254517,,8390,1755678735.1580956,3904.874145,0.017936039716005325,,,-1.3619744777679443,0.04208890348672867,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8410,,-57.75022837465565,-2.050006151199341,,8410,1755678744.9388242,3914.5464124,0.019930794835090637,,,-1.3972065448760986,0.06847882270812988,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8440,,-58.957526653713,-1.865796446800232,,8440,1755678759.97276,3929.7707726,0.019873421639204025,,,-1.399333119392395,0.05238556116819382,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8500,,-48.302717237349164,-1.964613437652588,,8500,1755678790.228478,3959.7458129,0.025595784187316895,,,-1.3503350019454956,0.04839843884110451,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8510,,-48.302717237349164,-1.9681804180145264,,8510,1755678795.1066015,3964.7316934,0.03503720089793205,,,-1.362480878829956,0.061041880398988724,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8520,,-48.302717237349164,-1.8342914581298828,,8520,1755678800.0921736,3965.969998,0.021271351724863052,,,-1.3019667863845825,0.05530257523059845,ma_dqn_hypergraph_gat__1__1755674832
25.0,,0.05,-23.92560677986904,8524,-274.7834823804167,,,-23.92560677986904,8524,1755678803.94759,3972.5410484,,"{'artifact_path': 'wandb-client-artifact://p7cixb4vv0luk9hakbthjvrg6f9uwcv30palq4ufhax80f0qsclvukc17eygoq5mdz5igs7spdgo2zonm7ch5ke5uamj6yj7xacbpe7ymcuk5nsklhh5m8i02iq6j4xc/speaker_action_distribution_table.table.json', 'size': 84, '_type': 'table-file', 'nrows': 3, 'sha256': '4d4fef44ac44843c0d31323910e6dfcdabb5bc6611e49e2e5df6c84542194a1f', '_latest_artifact_path': 'wandb-client-artifact://ultllwephu49hc9b4oadyl03i6ke6qa3reh8z3rylc9hiq1brmj0jnxavukd2jd9l4ugox08psih8p3fkgff8psh92aljm8xrplsx7od5djqtb8nvnixvxrlcrnp2i6m:latest/speaker_action_distribution_table.table.json', 'ncols': 2, 'path': 'media/table/speaker_action_distribution_table_8524_4d4fef44ac44843c0d31.table.json', 'log_mode': 'IMMUTABLE'}","{'sha256': '4f02aa1c41c8867b704f73d40e864fc5c5097e8e79b0f12bff556f95aed28deb', 'size': 108, '_type': 'table-file', 'nrows': 5, 'path': 'media/table/listener_action_distribution_table_8524_4f02aa1c41c8867b704f.table.json', '_latest_artifact_path': 'wandb-client-artifact://sg4elrmlpuxs3d2ydeu2r3bjfhuxwjc230ei1ihslug8mkokp7oshyt2jpuhsc655v42u6s7rue6b56y1yzjd3zqjdsnuwu0vavhx4a23plc3i6y9cvxk9nhcysbuto4:latest/listener_action_distribution_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 2, 'artifact_path': 'wandb-client-artifact://pm15mxjmsu862rk8gnbld0esy2c8mahvgybbmp9vwm4lts2ezf7mz9japyap2pjxdufiopbmuk10a8q386vyaehdnympnk839i0kx2ftuummdcjbkdihrq74v9htxtjr/listener_action_distribution_table.table.json'}",,,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8530,,-59.61556183325986,-1.7158746719360352,,8530,1755678807.901529,3977.1739907,0.018197426572442055,,,-1.2038862705230713,0.04726935923099518,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8540,,-59.61556183325986,-1.8711334466934204,,8540,1755678812.5339592,3982.2385456,0.03315151855349541,,,-1.362689733505249,0.08546082675457001,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8580,,-60.580294670880235,-1.8803642988204956,,8580,1755678832.5591946,4001.9057431,0.018551688641309738,,,-1.3083949089050293,0.03787685185670853,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8590,,-60.580294670880235,-1.9670122861862183,,8590,1755678837.2664664,4006.6932594,0.016554633155465126,,,-1.4052622318267822,0.03718823567032814,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8600,,-68.05032957039232,-1.795770287513733,,8600,1755678842.053168,4011.6477378,0.02148420177400112,,,-1.2336580753326416,0.03695563226938248,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8650,,-68.56688485885893,-1.8878103494644165,,8650,1755678866.4991179,4036.115005,0.036350466310977936,,,-1.2343776226043701,0.08206843584775925,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8700,,-66.23056382358695,-1.8956325054168701,,8700,1755678891.2814755,4060.8695425,0.017254572361707687,,,-1.3119868040084839,0.04918922483921051,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8710,,-66.23056382358695,-1.8265503644943237,,8710,1755678896.2294898,4065.8290434,0.019164718687534332,,,-1.2677433490753174,0.052661966532468796,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8720,,-66.23056382358695,-1.8536051511764526,,8720,1755678901.1889243,4071.1209597,0.018681034445762634,,,-1.264404058456421,0.060763511806726456,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8750,,-72.02273764816648,-1.8670616149902344,,8750,1755678916.2317932,4085.6116094,0.020870015025138855,,,-1.2476427555084229,0.04376612603664398,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8770,,-72.02273764816648,-1.7009329795837402,,8770,1755678925.9963117,4091.9909115,0.02222284860908985,,,-1.1711976528167725,0.04825521260499954,ma_dqn_hypergraph_gat__1__1755674832
25.0,,0.05,-1.2692651059995512,8774,-45.37505863195602,,,-1.2692651059995512,8774,1755678930.1069527,4098.6555999,,"{'artifact_path': 'wandb-client-artifact://0wlschfoilqkkl25jhsx3nmzzc2uha6nixuxwm5nvwzbi5byvmowd23msuq5ldoqiecrlvycka5cigdy4tffduzw8oaiwjmjccpfv3pvrigrl5g8i7ruvwfm39zutec3/speaker_action_distribution_table.table.json', 'size': 83, 'path': 'media/table/speaker_action_distribution_table_8774_8c4115c9bbf168c67a36.table.json', '_type': 'table-file', 'nrows': 3, 'sha256': '8c4115c9bbf168c67a36500ba356e68a0cdf98dd54c3ce3493a762faece344f8', '_latest_artifact_path': 'wandb-client-artifact://uofmv7lqhpivsqftnro8sszss9sxr4wv7q7gydn6h2dcjycnliqxmrc3u2o78rcmypn4dble15fpcvf39zo2s2upwsw69shgf0b6g4kioh0eskmwefelxdm56amhwued:latest/speaker_action_distribution_table.table.json', 'ncols': 2, 'log_mode': 'IMMUTABLE'}","{'_latest_artifact_path': 'wandb-client-artifact://70v86kw8xzj17aorxky6dvruphwok0872dqgtte9w6g87egwcw335h7hthc0cmxotbbj12ei84d2hmv24u78yfggkunob8a0i5go4wv7txwhea0nxkokas7yr34lnp01:latest/listener_action_distribution_table.table.json', 'size': 107, 'log_mode': 'IMMUTABLE', 'ncols': 2, 'artifact_path': 'wandb-client-artifact://be1dd46p5uhikkqpxah8n1davp6krwvniikx3metfd16usyhll51a0xxnyhg8av8z91qzpjigsqov93ls9dhapjk8fy2ymvbakqsdqctv9vemaq1d6lwcjs1wdmhecct/listener_action_distribution_table.table.json', 'sha256': '1908740aeb4918ce1f627ccabe02880dd3d9989e4eba03ed4fc5e064b57145bf', '_type': 'table-file', 'nrows': 5, 'path': 'media/table/listener_action_distribution_table_8774_1908740aeb4918ce1f62.table.json'}",,,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,8800,,-60.14472014274062,-2.043842077255249,,8800,1755678943.8786905,4113.4794666,0.024806564673781395,,,-1.4449435472488403,0.047217417508363724,ma_dqn_hypergraph_gat__1__1755674832
